instanceId,modelShort,modelLong,strategy,heuristicsInfo,timeLimitSec,runtimeSec,gurobiRuntimeSec,status,bestObj,bestBound,upperBound,mipGapPercent,nodesExplored,lpRootObj,numVars,numConstr,numBinVars,numIntVars,timeFirstIncumbentSec
"j3036_9","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,47.11850309371948,47.12,"OPTIMAL",59.0,59.0,59.0,0.0,1832,2.454852,931,19530,900,900,4.80362606048584
"j3036_9","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.55494499206543,300.55,"TIME_LIMIT",68.0,10.0,68.0,85.2941,1,,13981,15990,13950,13950,6.370342016220093
"j3036_9","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.061578989028930664,0.06,"OPTIMAL",59.0,59.0,59.0,0.0,1,59.0,1440,3277,1408,1408,0.06115984916687012
"j3036_10","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,0.139373779296875,0.14,"OPTIMAL",59.0,59.0,59.0,0.0,0,,4992,40257,992,992,0.01775383949279785
"j3036_10","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.051339149475097656,0.05,"OPTIMAL",59.0,59.0,59.0,0.0,0,,3834,777,3834,3834,0.0025141239166259766
"j3036_10","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,1.770885944366455,1.77,"OPTIMAL",59.0,59.0,59.0,0.0,1,2.457413,931,19530,900,900,0.009923934936523438
"j3036_10","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.01622796058655,300.01,"TIME_LIMIT",59.0,13.0,59.0,77.9661,1,10.0,13981,15990,13950,13950,0.014883041381835938
"j3036_10","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.029546022415161133,0.03,"OPTIMAL",59.0,59.0,59.0,0.0,0,,1400,3158,1368,1368,0.0015668869018554688
"j3036_10","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,0.39617300033569336,0.4,"OPTIMAL",59.0,59.0,59.0,0.0,1,59.0,4992,40257,992,992,0.07728004455566406
"j3036_10","DT-300","Discrete Time Model","STD","without heuristics",300.0,0.05241799354553223,0.05,"OPTIMAL",59.0,59.0,59.0,0.0,0,,3834,777,3834,3834,0.052162885665893555
"j3036_10","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,36.004894971847534,36.0,"OPTIMAL",59.0,59.0,59.0,0.0,1,2.457413,931,19530,900,900,4.1117589473724365
"j3036_10","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.0065200328827,300.01,"TIME_LIMIT",1.0E100,12.0,1.0E100,,1,10.0,13981,15990,13950,13950,
"j3036_10","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.03632783889770508,0.04,"OPTIMAL",59.0,59.0,59.0,0.0,1,59.0,1400,3158,1368,1368,0.02783989906311035
"j3037_1","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,31.94822597503662,31.95,"OPTIMAL",78.999999992,78.999999992,78.9999999919999,0.0,9558,46.0,4992,40257,992,992,0.017766952514648438
"j3037_1","DT-300","Discrete Time Model","VS","with heuristics",300.0,1.8427631855010986,1.84,"OPTIMAL",79.0,79.0,79.0,0.0,258,49.05306,3945,749,3945,3945,0.005389213562011719
"j3037_1","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0035150051117,300.0,"TIME_LIMIT",80.0,44.0,80.0,45.0,18881,2.009419,931,19530,900,900,0.013850927352905273
"j3037_1","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.61679196357727,300.61,"TIME_LIMIT",80.0,9.0,80.0,88.75,1,,13981,15990,13950,13950,0.026036977767944336
"j3037_1","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.0213098526000977,1.02,"OPTIMAL",79.0,79.0,79.0,0.0,409,52.0,1416,3298,1384,1384,0.002418994903564453
"j3037_1","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,29.633062839508057,29.63,"OPTIMAL",78.999999992,78.999999992,78.99999999199991,0.0,12157,46.0,4992,40257,992,992,3.377837896347046
"j3037_1","DT-300","Discrete Time Model","STD","without heuristics",300.0,23.009679079055786,23.01,"OPTIMAL",79.0,79.0,79.0,0.0,5949,49.00028,3945,749,3945,3945,4.24941611289978
"j3037_1","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.002436876297,300.0,"TIME_LIMIT",80.0,44.0,80.0,45.0,18709,2.009419,931,19530,900,900,31.358803033828735
"j3037_1","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.29211807250977,300.29,"TIME_LIMIT",1.0E100,9.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_1","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.3317451477050781,1.33,"OPTIMAL",78.999999992,78.999999992,78.99999999199966,0.0,604,52.0,1416,3298,1384,1384,0.15301513671875
"j3037_2","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,8.715003967285156,8.71,"OPTIMAL",69.0,69.0,69.0,0.0,3988,49.0,4992,40257,992,992,0.012312889099121094
"j3037_2","DT-300","Discrete Time Model","VS","with heuristics",300.0,2.517390012741089,2.52,"OPTIMAL",69.0,69.0,69.0,0.0,1152,51.0,3664,733,3664,3664,0.00333404541015625
"j3037_2","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0168499946594,300.02,"TIME_LIMIT",69.0,47.0,69.0,31.8841,14592,1.93795,931,19530,900,900,0.010048866271972656
"j3037_2","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.2281930446625,300.23,"TIME_LIMIT",69.0,10.0,69.0,85.5072,1,,13981,15990,13950,13950,0.015753984451293945
"j3037_2","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.21348094940185547,0.21,"OPTIMAL",69.0,69.0,69.0,0.0,1,57.0,1432,3345,1400,1400,0.001756906509399414
"j3037_2","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,15.033339023590088,15.03,"OPTIMAL",68.99999870058,68.99999870058,68.99999870057627,0.0,3088,49.0,4992,40257,992,992,4.955509901046753
"j3037_2","DT-300","Discrete Time Model","STD","without heuristics",300.0,10.823693990707397,10.82,"OPTIMAL",69.0,69.0,69.0,0.0,978,50.15728,3664,733,3664,3664,9.343553066253662
"j3037_2","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.01188111305237,300.01,"TIME_LIMIT",69.0,42.0,69.0,39.1304,14672,1.93795,931,19530,900,900,29.74229907989502
"j3037_2","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.53163385391235,300.53,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_2","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.3364698886871338,1.34,"OPTIMAL",69.0,69.0,69.0,0.0,17,55.0,1432,3345,1400,1400,0.10249900817871094
"j3037_3","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,193.33384680747986,193.33,"OPTIMAL",81.0,81.0,81.0,0.0,75384,52.0,4992,40257,992,992,0.012259960174560547
"j3037_3","DT-300","Discrete Time Model","VS","with heuristics",300.0,3.452713966369629,3.45,"OPTIMAL",81.0,81.0,81.0,0.0,1196,56.34601,4026,777,4026,4026,0.0036308765411376953
"j3037_3","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.005304813385,300.0,"TIME_LIMIT",85.0,45.0,85.0,47.0588,12755,2.119875,931,19530,900,900,0.010010957717895508
"j3037_3","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.4369578361511,300.43,"TIME_LIMIT",85.0,10.0,85.0,88.2353,1,,13981,15990,13950,13950,0.026288986206054688
"j3037_3","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.5912818908691406,1.59,"OPTIMAL",81.0,81.0,81.0,0.0,695,60.0,1416,3294,1384,1384,0.002543926239013672
"j3037_3","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,300.00722193717957,300.01,"TIME_LIMIT",82.0,72.0,82.0,12.1951,166223,52.0,4992,40257,992,992,7.555449962615967
"j3037_3","DT-300","Discrete Time Model","STD","without heuristics",300.0,36.996779918670654,37.0,"OPTIMAL",81.0,81.0,81.0,0.0,1628,56.29102,4026,777,4026,4026,20.228410959243774
"j3037_3","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0118918418884,300.01,"TIME_LIMIT",81.0,47.0,81.0,41.9753,19326,2.119875,931,19530,900,900,2.977252960205078
"j3037_3","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.51327109336853,300.51,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_3","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.3265330791473389,1.33,"OPTIMAL",81.0,81.0,81.0,0.0,609,60.0,1416,3294,1384,1384,0.15568900108337402
"j3037_4","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,130.3739001750946,130.37,"OPTIMAL",83.0,83.0,83.0,0.0,52063,62.0,4992,40257,992,992,0.012027978897094727
"j3037_4","DT-300","Discrete Time Model","VS","with heuristics",300.0,6.410024881362915,6.41,"OPTIMAL",83.0,83.0,83.0,0.0,2245,62.95637,4473,861,4473,4473,0.0041120052337646484
"j3037_4","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0083451271057,300.01,"TIME_LIMIT",83.0,57.0,83.0,31.3253,28988,2.471186,931,19530,900,900,0.010308980941772461
"j3037_4","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.4879698753357,300.49,"TIME_LIMIT",83.0,10.0,83.0,87.9518,1,,13981,15990,13950,13950,0.025875091552734375
"j3037_4","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.8949010372161865,1.89,"OPTIMAL",82.9999999916,82.9999999916,82.99999999159999,0.0,1244,62.0,1408,3295,1376,1376,0.0017910003662109375
"j3037_4","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,250.92962002754211,250.93,"OPTIMAL",83.0,83.0,83.0,0.0,90200,62.0,4992,40257,992,992,1.459784984588623
"j3037_4","DT-300","Discrete Time Model","STD","without heuristics",300.0,26.60005807876587,26.6,"OPTIMAL",83.0,83.0,83.0,0.0,1895,62.61903,4473,861,4473,4473,12.195090055465698
"j3037_4","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.00253891944885,300.0,"TIME_LIMIT",83.0,56.0,83.0,32.5301,29917,2.471186,931,19530,900,900,4.08179497718811
"j3037_4","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.1160099506378,300.12,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_4","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.055290937423706,1.06,"OPTIMAL",83.0,83.0,83.0,0.0,574,62.0,1408,3295,1376,1376,0.3299589157104492
"j3037_5","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,12.185898065567017,12.19,"OPTIMAL",79.9999999919,79.9999999919,79.99999999189986,0.0,3538,59.0,4992,40257,992,992,0.012362957000732422
"j3037_5","DT-300","Discrete Time Model","VS","with heuristics",300.0,3.59328293800354,3.59,"OPTIMAL",80.0,80.0,80.0,0.0,965,62.65574,4669,893,4669,4669,0.00436711311340332
"j3037_5","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.00486278533936,300.0,"TIME_LIMIT",80.0,58.0,80.0,27.5,15082,2.542738,931,19530,900,900,0.010008811950683594
"j3037_5","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.4571580886841,300.46,"TIME_LIMIT",80.0,10.0,80.0,87.5,1,,13981,15990,13950,13950,0.025901079177856445
"j3037_5","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.11100101470947266,0.11,"OPTIMAL",80.0,80.0,80.0,0.0,1,63.0,1386,3190,1354,1354,0.0017659664154052734
"j3037_5","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,12.918025016784668,12.92,"OPTIMAL",80.0,80.0,80.0,0.0,2898,59.0,4992,40257,992,992,3.089777946472168
"j3037_5","DT-300","Discrete Time Model","STD","without heuristics",300.0,46.27719593048096,46.28,"OPTIMAL",80.0,80.0,80.0,0.0,1536,61.02137,4669,893,4669,4669,23.89086890220642
"j3037_5","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.02439618110657,300.02,"TIME_LIMIT",83.0,52.0,83.0,37.3494,18182,2.542738,931,19530,900,900,25.833420991897583
"j3037_5","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.425922870636,300.43,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_5","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.9438669681549072,0.94,"OPTIMAL",80.0,80.0,80.0,0.0,1,60.0,1386,3190,1354,1354,0.08801794052124023
"j3037_6","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,6.517060995101929,6.52,"OPTIMAL",72.9999999926,72.9999999926,72.99999999259998,0.0,3706,50.0,4992,40257,992,992,0.017960071563720703
"j3037_6","DT-300","Discrete Time Model","VS","with heuristics",300.0,3.1682348251342773,3.17,"OPTIMAL",73.0,73.0,73.0,0.0,1197,54.15481,4006,785,4006,4006,0.003538846969604492
"j3037_6","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.01162600517273,300.01,"TIME_LIMIT",73.0,49.0,73.0,32.8767,14567,2.096424,931,19530,900,900,0.01001882553100586
"j3037_6","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.3387830257416,300.34,"TIME_LIMIT",73.0,10.0,73.0,86.3014,1,,13981,15990,13950,13950,0.026134967803955078
"j3037_6","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.43956899642944336,0.44,"OPTIMAL",73.0,73.0,73.0,0.0,1,57.0,1334,3032,1302,1302,0.0016908645629882812
"j3037_6","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,8.615217924118042,8.61,"OPTIMAL",72.9999999926,72.9999999926,72.9999999925998,0.0,2317,50.0,4992,40257,992,992,6.351346969604492
"j3037_6","DT-300","Discrete Time Model","STD","without heuristics",300.0,30.50023102760315,30.5,"OPTIMAL",73.0,73.0,73.0,0.0,1613,51.97255,4006,785,4006,4006,19.52792191505432
"j3037_6","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.11023592948914,300.11,"TIME_LIMIT",76.0,49.0,76.0,35.5263,14720,2.096424,931,19530,900,900,11.101542949676514
"j3037_6","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.45717883110046,300.46,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_6","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.6727120876312256,0.67,"OPTIMAL",73.0,73.0,73.0,0.0,340,57.0,1334,3032,1302,1302,0.13100504875183105
"j3037_7","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,137.67408895492554,137.67,"OPTIMAL",92.0,92.0,92.0,0.0,43222,54.0,4992,40257,992,992,0.017759084701538086
"j3037_7","DT-300","Discrete Time Model","VS","with heuristics",300.0,73.10570907592773,73.11,"OPTIMAL",92.0,92.0,92.0,0.0,3621,58.8924,3726,753,3726,3726,0.0032231807708740234
"j3037_7","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.027281999588,300.03,"TIME_LIMIT",92.0,45.0,92.0,51.087,14751,2.031174,931,19530,900,900,0.010193824768066406
"j3037_7","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.38635897636414,300.38,"TIME_LIMIT",92.0,10.0,92.0,89.1304,1,,13981,15990,13950,13950,0.015635013580322266
"j3037_7","SEQ-300","Sequencing Model","VS","with heuristics",300.0,2.3873019218444824,2.39,"OPTIMAL",92.0,92.0,92.0,0.0,1516,57.0,1428,3346,1396,1396,0.0024399757385253906
"j3037_7","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,300.008260011673,300.01,"TIME_LIMIT",92.0,85.0,92.0,7.6087,68924,54.0,4992,40257,992,992,9.891219139099121
"j3037_7","DT-300","Discrete Time Model","STD","without heuristics",300.0,300.00477504730225,300.0,"TIME_LIMIT",92.0,91.0,92.0,1.087,39080,58.89066,3726,753,3726,3726,24.09827208518982
"j3037_7","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0034840106964,300.0,"TIME_LIMIT",97.0,46.0,97.0,52.5773,11357,2.031174,931,19530,900,900,35.097898960113525
"j3037_7","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.1069369316101,300.11,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_7","SEQ-300","Sequencing Model","STD","without heuristics",300.0,2.778456926345825,2.78,"OPTIMAL",91.9999999907,91.9999999907,91.99999999069968,0.0,2639,57.0,1428,3346,1396,1396,0.11937093734741211
"j3037_8","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,11.506680011749268,11.51,"OPTIMAL",71.99999760462,71.99999760462,71.99999760462377,0.0,5064,57.0,4992,40257,992,992,0.012217998504638672
"j3037_8","DT-300","Discrete Time Model","VS","with heuristics",300.0,1.3620109558105469,1.36,"OPTIMAL",72.0,72.0,72.0,0.0,141,58.49952,3791,761,3791,3791,0.0050928592681884766
"j3037_8","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0274488925934,300.03,"TIME_LIMIT",72.0,53.0,72.0,26.3889,15055,2.498004,931,19530,900,900,0.014014959335327148
"j3037_8","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.18702006340027,300.18,"TIME_LIMIT",73.0,10.0,73.0,86.3014,1,,13981,15990,13950,13950,0.015835046768188477
"j3037_8","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.22816109657287598,0.23,"OPTIMAL",72.0,72.0,72.0,0.0,1,57.0,1406,3282,1374,1374,0.0016770362854003906
"j3037_8","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,14.61649203300476,14.62,"OPTIMAL",72.0,72.0,72.0,0.0,4369,57.0,4992,40257,992,992,6.554894924163818
"j3037_8","DT-300","Discrete Time Model","STD","without heuristics",300.0,20.310641050338745,20.31,"OPTIMAL",72.0,72.0,72.0,0.0,1160,57.34911,3791,761,3791,3791,15.481143951416016
"j3037_8","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.00863695144653,300.01,"TIME_LIMIT",73.0,53.0,73.0,27.3973,12994,2.498004,931,19530,900,900,41.965450048446655
"j3037_8","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.30591797828674,300.31,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_8","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.819364070892334,0.82,"OPTIMAL",72.0,72.0,72.0,0.0,1,57.0,1406,3282,1374,1374,0.5971071720123291
"j3037_9","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,9.988719940185547,9.99,"OPTIMAL",57.0,57.0,57.0,0.0,6034,46.0,4992,40257,992,992,0.01719379425048828
"j3037_9","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.824411153793335,0.82,"OPTIMAL",57.0,57.0,57.0,0.0,385,48.0,2813,597,2813,2813,0.0036292076110839844
"j3037_9","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.02069091796875,300.02,"TIME_LIMIT",57.0,45.0,57.0,21.0526,14607,2.099783,931,19530,900,900,0.010125875473022461
"j3037_9","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.3748128414154,300.37,"TIME_LIMIT",57.0,10.0,57.0,82.4561,1,,13981,15990,13950,13950,0.02587890625
"j3037_9","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.649461030960083,0.65,"OPTIMAL",56.9999999942,56.9999999942,56.99999999419998,0.0,1,49.0,1380,3178,1348,1348,0.14560699462890625
"j3037_9","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,17.950081825256348,17.95,"OPTIMAL",56.9999999942,56.9999999942,56.9999999941999,0.0,5691,46.0,4992,40257,992,992,3.1035449504852295
"j3037_9","DT-300","Discrete Time Model","STD","without heuristics",300.0,9.189821004867554,9.19,"OPTIMAL",57.0,57.0,57.0,0.0,1157,46.58922,2813,597,2813,2813,5.970229148864746
"j3037_9","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0044631958008,300.0,"TIME_LIMIT",58.0,44.0,58.0,24.1379,15186,2.099783,931,19530,900,900,5.899547100067139
"j3037_9","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.40719985961914,300.41,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_9","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.910822868347168,0.91,"OPTIMAL",57.0,57.0,57.0,0.0,194,48.0,1380,3178,1348,1348,0.13304996490478516
"j3037_10","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,178.57133412361145,178.57,"OPTIMAL",81.0,81.0,81.0,0.0,86149,60.0,4992,40257,992,992,0.017872095108032227
"j3037_10","DT-300","Discrete Time Model","VS","with heuristics",300.0,2.6470367908477783,2.65,"OPTIMAL",81.0,81.0,81.0,0.0,1108,61.93135,3570,749,3570,3570,0.004851818084716797
"j3037_10","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.01523900032043,300.01,"TIME_LIMIT",81.0,51.0,81.0,37.037,18567,2.383836,931,19530,900,900,0.014320850372314453
"j3037_10","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.4636390209198,300.46,"TIME_LIMIT",81.0,10.0,81.0,87.6543,1,,13981,15990,13950,13950,0.026075124740600586
"j3037_10","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.7454040050506592,0.75,"OPTIMAL",81.0,81.0,81.0,0.0,651,66.0,1392,3223,1360,1360,0.0016629695892333984
"j3037_10","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,218.76492619514465,218.76,"OPTIMAL",81.0,81.0,81.0,0.0,69093,60.0,4992,40257,992,992,2.6902830600738525
"j3037_10","DT-300","Discrete Time Model","STD","without heuristics",300.0,16.234446048736572,16.23,"OPTIMAL",81.0,81.0,81.0,0.0,1495,61.28773,3570,749,3570,3570,11.752984046936035
"j3037_10","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.00251388549805,300.0,"TIME_LIMIT",81.0,49.0,81.0,39.5062,21123,2.383836,931,19530,900,900,9.9581298828125
"j3037_10","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.46209502220154,300.46,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3037_10","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.835982084274292,0.84,"OPTIMAL",80.9999999918,80.9999999918,80.99999999179985,0.0,698,66.0,1392,3223,1360,1360,0.3517930507659912
"j3038_1","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,0.6310620307922363,0.63,"OPTIMAL",47.9999999951,47.9999999951,47.99999999509997,0.0,1,46.0,4992,40257,992,992,0.018082857131958008
"j3038_1","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.1408679485321045,0.14,"OPTIMAL",48.0,48.0,48.0,0.0,0,,3686,721,3686,3686,0.0033020973205566406
"j3038_1","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0064299106598,300.0,"TIME_LIMIT",48.0,46.0,48.0,4.1667,22365,1.698495,931,19530,900,900,0.015025854110717773
"j3038_1","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.41557693481445,300.41,"TIME_LIMIT",48.0,10.0,48.0,79.1667,1,,13981,15990,13950,13950,0.02575993537902832
"j3038_1","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.06736516952514648,0.07,"OPTIMAL",48.0,48.0,48.0,0.0,1,46.0,1394,3200,1362,1362,0.0017960071563720703
"j3038_1","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,1.572227954864502,1.57,"OPTIMAL",48.0,48.0,48.0,0.0,27,46.0,4992,40257,992,992,0.568134069442749
"j3038_1","DT-300","Discrete Time Model","STD","without heuristics",300.0,0.5430159568786621,0.54,"OPTIMAL",48.0,48.0,48.0,0.0,1,46.0,3686,721,3686,3686,0.29129981994628906
"j3038_1","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.00482392311096,300.0,"TIME_LIMIT",49.0,46.0,49.0,6.1224,22092,1.698495,931,19530,900,900,3.1801540851593018
"j3038_1","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.4255909919739,300.42,"TIME_LIMIT",76.0,10.0,76.0,86.8421,1,,13981,15990,13950,13950,6.450418949127197
"j3038_1","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.1794440746307373,0.18,"OPTIMAL",48.0,48.0,48.0,0.0,1,46.0,1394,3200,1362,1362,0.05682206153869629
"j3038_2","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,0.7468860149383545,0.75,"OPTIMAL",54.0,54.0,54.0,0.0,4,50.0,4992,40257,992,992,0.018280029296875
"j3038_2","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.25739002227783203,0.26,"OPTIMAL",54.0,54.0,54.0,0.0,0,,3867,757,3867,3867,0.005201101303100586
"j3038_2","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.00427985191345,300.0,"TIME_LIMIT",54.0,49.0,54.0,9.2593,15873,1.882892,931,19530,900,900,0.028367996215820312
"j3038_2","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.3864839076996,300.38,"TIME_LIMIT",54.0,10.0,54.0,81.4815,1,,13981,15990,13950,13950,0.02644801139831543
"j3038_2","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.08536911010742188,0.09,"OPTIMAL",54.0,54.0,54.0,0.0,0,,1408,3230,1376,1376,0.0024700164794921875
"j3038_2","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,2.08396315574646,2.08,"OPTIMAL",54.0,54.0,54.0,0.0,96,50.0,4992,40257,992,992,1.9474561214447021
"j3038_2","DT-300","Discrete Time Model","STD","without heuristics",300.0,0.7685739994049072,0.77,"OPTIMAL",54.0,54.0,54.0,0.0,1,50.0,3867,757,3867,3867,0.22122693061828613
"j3038_2","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0085711479187,300.0,"TIME_LIMIT",55.0,44.0,55.0,20.0,14943,1.882892,931,19530,900,900,15.709331035614014
"j3038_2","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.2594561576843,300.26,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15990,13950,13950,
"j3038_2","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.20207500457763672,0.2,"OPTIMAL",54.0,54.0,54.0,0.0,1,50.0,1408,3230,1376,1376,0.05856585502624512
"j3038_3","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,1.6564230918884277,1.66,"OPTIMAL",59.0,59.0,59.0,0.0,158,53.0,4992,40257,992,992,0.017980098724365234
"j3038_3","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.19710397720336914,0.2,"OPTIMAL",59.0,59.0,59.0,0.0,1,59.0,3346,705,3346,3346,0.003125905990600586
"j3038_3","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0050940513611,300.0,"TIME_LIMIT",59.0,53.0,59.0,10.1695,22022,2.01877,931,19530,900,900,0.010078907012939453
"j3038_3","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.31758308410645,300.32,"TIME_LIMIT",59.0,10.0,59.0,83.0508,1,,13981,15990,13950,13950,0.025552988052368164
