instanceId,modelKey,modelFamily,modelLongName,strategy,timeLimitSec,heuristicBuildTimeNs,objectiveValue,lowerBound,upperBound,gapPercent,solveTimeSec,nodesExplored,simplexIterations,workUnits,timeLimitReached,solvedOptimal,logFileName
j1203_7,OOE-600,OOE,On-Off Event Based Model,VS,600,37478535103,97.0,1.0,97.0,98.9691,600.1421191692352,1,37702,465.05,true,false,output_4.3.txt
j1203_7,OOE-600,OOE,On-Off Event Based Model,VH,600,38541050747,1.0E100,1.0,1.0E100,100.0,600.0740339756012,1,32027,416.37,true,false,output_4.3.txt
j1203_7,SEQ-600,SEQ,Sequencing Model,VS,600,37477609014,93.0,93.0,93.0,0.0,9.71465802192688,1,37010,11.41,false,true,output_4.3.txt
j1203_7,SEQ-600,SEQ,Sequencing Model,VH,600,37177502857,93.0,93.0,93.0,0.0,5.644903182983398,1,39982,6.86,false,true,output_4.3.txt
j1203_7,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,31455604,1.0E100,93.0,1.0E100,100.0,600.0218439102173,1,68656,636.69,true,false,output_4.3.txt
j1203_7,DT-600,DT,Discrete Time Model,STD,600,28574009,93.0,93.0,93.0,0.0,5.734220027923584,1,10491,9.29,false,true,output_4.3.txt
j1203_7,OOE-600,OOE,On-Off Event Based Model,STD,600,6102357,1.0E100,1.0,1.0E100,100.0,600.0777521133423,1,32027,426.39,true,false,output_4.3.txt
j1203_7,SEQ-600,SEQ,Sequencing Model,STD,600,11401490,93.0,93.0,93.0,0.0,16.00618886947632,1,80387,20.15,false,true,output_4.3.txt
j1203_8,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,38152488663,77.0,77.0,77.0,0.0,39.40815091133118,0,0,30.55,false,true,output_4.3.txt
j1203_8,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,38102289244,79.0,77.0,79.0,2.5316,600.0961639881134,1,82390,632.05,true,false,output_4.3.txt
j1203_8,DT-600,DT,Discrete Time Model,VS,600,38294056558,77.0,77.0,77.0,0.0,2.996022939682007,320,11333,6.71,false,true,output_4.3.txt
j1203_8,DT-600,DT,Discrete Time Model,VH,600,37582478052,77.0,77.0,77.0,0.0,6.746881008148193,598,34751,10.42,false,true,output_4.3.txt
j1203_8,OOE-600,OOE,On-Off Event Based Model,VS,600,36973234193,77.0,1.0,77.0,98.7013,600.3349640369415,1,33120,435.6,true,false,output_4.3.txt
j1203_8,OOE-600,OOE,On-Off Event Based Model,VH,600,38566700871,1.0E100,1.0,1.0E100,100.0,600.1446681022644,1,30412,438.9,true,false,output_4.3.txt
j1203_8,SEQ-600,SEQ,Sequencing Model,VS,600,37904551175,77.0,77.0,77.0,0.0,382.51853704452515,8809,1422377,550.29,false,true,output_4.3.txt
j1203_8,SEQ-600,SEQ,Sequencing Model,VH,600,37476208102,77.0,77.0,77.0,0.0,544.73011302948,11329,1834742,764.97,false,true,output_4.3.txt
j1203_8,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,39022385,1.0E100,77.0,1.0E100,100.0,600.0202481746674,1,80265,613.0,true,false,output_4.3.txt
j1203_8,DT-600,DT,Discrete Time Model,STD,600,30707550,77.0,77.0,77.0,0.0,14.662514925003052,1,38849,28.43,false,true,output_4.3.txt
j1203_8,OOE-600,OOE,On-Off Event Based Model,STD,600,6094908,1.0E100,1.0,1.0E100,100.0,600.0931010246277,1,30412,441.42,true,false,output_4.3.txt
j1203_8,SEQ-600,SEQ,Sequencing Model,STD,600,25078679,77.0,77.0,77.0,0.0,208.97496390342712,2928,735409,319.32,false,true,output_4.3.txt
j1203_9,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,39176021015,86.0,86.0,86.0,0.0,41.085561990737915,0,0,32.17,false,true,output_4.3.txt
j1203_9,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,38928128056,86.0,86.0,86.0,0.0,482.0849268436432,1,74383,491.82,false,true,output_4.3.txt
j1203_9,DT-600,DT,Discrete Time Model,VS,600,40179230347,86.0,86.0,86.0,0.0,2.638495922088623,0,0,6.81,false,true,output_4.3.txt
j1203_9,DT-600,DT,Discrete Time Model,VH,600,38496672187,86.0,86.0,86.0,0.0,3.2943499088287354,1,3036,6.09,false,true,output_4.3.txt
j1203_9,OOE-600,OOE,On-Off Event Based Model,VS,600,38474071711,86.0,1.0,86.0,98.8372,600.2779250144958,1,29971,420.89,true,false,output_4.3.txt
j1203_9,OOE-600,OOE,On-Off Event Based Model,VH,600,39006434228,1.0E100,1.0,1.0E100,100.0,600.1283490657806,1,33473,424.56,true,false,output_4.3.txt
j1203_9,SEQ-600,SEQ,Sequencing Model,VS,600,38736714388,86.0,86.0,86.0,0.0,2.5588860511779785,0,0,3.12,false,true,output_4.3.txt
j1203_9,SEQ-600,SEQ,Sequencing Model,VH,600,38401068483,86.0,86.0,86.0,0.0,2.7814719676971436,1,20756,2.58,false,true,output_4.3.txt
j1203_9,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,83803973,1.0E100,86.0,1.0E100,100.0,600.0261569023132,1,78274,621.2,true,false,output_4.3.txt
j1203_9,DT-600,DT,Discrete Time Model,STD,600,104741252,86.0,86.0,86.0,0.0,5.388481855392456,1,8367,9.16,false,true,output_4.3.txt
j1203_9,OOE-600,OOE,On-Off Event Based Model,STD,600,6233039,1.0E100,1.0,1.0E100,100.0,600.0515160560608,1,33473,411.23,true,false,output_4.3.txt
j1203_9,SEQ-600,SEQ,Sequencing Model,STD,600,19436984,86.0,86.0,86.0,0.0,3.348275899887085,1,24831,3.84,false,true,output_4.3.txt
